"Method","Name","Error","Occurrences"
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/741 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69111c8278>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/217 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f692006c710>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/405 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690316c208>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1960 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902564a90>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/23 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faa054e0>: Failed to establish a new connection: [Errno 111] Connection refused',))",18
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1347 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e805e588>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/502 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faa8e0f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/777 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faa9ae48>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1072 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903c9c780>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/791 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902fa1208>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1706 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910f711d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/427 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911c74588>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/105 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910fbb7f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))",38
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1600 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fac99ac8>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/365 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902a94eb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/529 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f97e1390>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/671 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fac1df28>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1596 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903050ba8>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1611 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69039aac18>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/758 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eb70fcc0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1076 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faa3ed30>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/862 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903f534a8>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/651 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691056f358>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/541 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa59d630>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/926 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faa12438>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/73 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901e320f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/353 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910492780>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/333 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911b52470>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/912 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900f83438>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1900 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faec0320>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1811 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910c15080>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/207 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f96c4358>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1186 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901a0c128>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/350 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910db6518>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/605 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911d76978>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/760 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e6f68c50>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/368 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910655898>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1342 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69035b7a90>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/118 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902de0198>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1728 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e97c83c8>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1375 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ea1790f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/485 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fad27978>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","500 Server Error:  for url: product_id",1042
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/549 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902de0c88>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/180 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69111412b0>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/620 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902c085c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1834 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911720a20>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1672 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911f0ce48>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1736 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faee1278>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1735 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fad38278>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/569 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69015210f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1366 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8c6da58>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1798 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69017c89b0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1950 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903166048>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/304 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9df11d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/694 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8970780>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1005 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910900fd0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/699 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691226c358>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/274 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e7468ac8>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/474 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69010d0588>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/136 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690049ceb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1466 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902b7b358>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1893 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911ac60f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1057 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902b64198>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1774 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911ff95c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/233 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e5c77cc0>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1715 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900715a20>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/858 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901415908>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1410 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903176ef0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1914 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911f676d8>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/711 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910bf5eb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/557 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911054fd0>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/79 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902865400>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1677 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e6eb0908>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/370 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690168d0f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/943 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa840a20>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/302 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910590358>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1916 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902c1e1d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1035 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6912557f28>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1678 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910524048>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/19 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9951588>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/591 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690324e630>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/297 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903e7fa20>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/917 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e5a9beb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1017 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902a0e940>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1107 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69113adda0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1008 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900f9f9b0>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/904 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903507da0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/112 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690047ec18>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1875 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903225518>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/224 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903f013c8>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/631 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902b2ceb8>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/206 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691202c630>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1725 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900699320>: Failed to establish a new connection: [Errno 111] Connection refused',))",4
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/649 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902d7fcc0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1022 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eb1b20f0>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1836 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903d364a8>: Failed to establish a new connection: [Errno 111] Connection refused',))",17
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1360 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911d869b0>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1932 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f88ae940>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/527 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691208d198>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/789 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911c8bb70>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1631 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900224320>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/46 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e969c400>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1058 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9ffa5c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1816 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69124ede10>: Failed to establish a new connection: [Errno 111] Connection refused',))",16
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/106 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910213208>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1397 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69031db5c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1690 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903b67320>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1646 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691195b2b0>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1958 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902df75c0>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1210 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e99a47b8>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/328 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690375dd68>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/627 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8196550>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
